timestamp,text,start_time,end_time
"(435.0, 445.0)"," The first item on the agenda is agenda. Item A approval of the minutes of January 24th, 2023.",435.0,445.0
"(447.52, 449.92)", Do I have any corrections?,447.52,449.92
"(451.78, 454.66)"," Well, first of all, do I have any written testimony",451.78,454.66
"(454.66, 456.66)"," on the minutes, Ms. Tomlin?",454.66,456.66
"(459.66, 462.0)", Any members of the public who want to testify,459.66,462.0
"(462.0, 462.84)", on our minutes?,462.0,462.84
"(465.22, 471.34)", We're seeing no one commissioners are there any Corrections or comments to the minutes,465.22,471.34
"(473.2, 486.88)"," I was given oh go ahead please chair um yes I'd like to make a motion to amend the minutes with minor edits. Very good, and what are those edits?",473.2,486.88
"(488.02, 489.26)", Page 14.,488.02,489.26
"(490.56, 492.64)", Insert premise before plumbing.,490.56,492.64
"(493.78, 498.78)"," Sorry, I don't have the actual line locations.",493.78,498.78
"(500.16, 502.84)", Mediation would be remediation.,500.16,502.84
"(502.84, 503.68)", All right.,502.84,503.68
"(503.68, 507.84)", This is in Mr mr lopez's um presentation,503.68,507.84
"(510.64, 511.12)", i'm sorry,510.64,511.12
"(514.56, 531.12)", and i also have on page 15 paragraph one third to the last line collect c-o-l-l-e-t should be collect page 18 paragraph two the last line removing hanging,514.56,531.12
"(532.32, 546.0)", flows bracket and i think are there any other all right thank you thank you,532.32,546.0
"(546.0, 548.0)", thank you,546.0,548.0
"(548.0, 550.0)", thank you,548.0,550.0
"(550.0, 552.0)", thank you,550.0,552.0
"(552.0, 554.0)", thank you,552.0,554.0
"(554.0, 556.0)", thank you,554.0,556.0
"(556.0, 558.0)", thank you,556.0,558.0
"(558.0, 560.0)", thank you,558.0,560.0
"(560.0, 562.0)", thank you,560.0,562.0
"(562.0, 564.0)", thank you,562.0,564.0
"(564.0, 565.74)"," thank you thank you So, Ms. Palmer, could you do a roll call vote, please? Commissioner Buck?",564.0,565.74
"(565.9, 566.12)", Aye.,565.9,566.12
"(566.52, 567.98)", Commissioner Settem?,566.52,567.98
"(568.76, 569.06)", Aye.,568.76,569.06
"(569.84, 571.24)", Commissioner Hannes?,569.84,571.24
"(571.68, 572.04)", Aye.,571.68,572.04
"(572.72, 574.04)", Commissioner Kagawa-Liviani?,572.72,574.04
"(574.62, 574.98)", Aye.,574.62,574.98
"(575.62, 576.8)", Commissioner Katayama?,575.62,576.8
"(577.28, 577.58)", Aye.,577.28,577.58
"(578.18, 578.72)", Commissioner Meyer?,578.18,578.72
"(579.24, 579.6)", Aye.,579.24,579.6
"(581.82, 582.72)", Chair Chang?,581.82,582.72
"(583.04, 583.46)", Chair Chang.,583.04,583.46
"(584.02, 584.42)", Aye.,584.02,584.42
"(584.7, 592.0)", Thank you very much. The motion has been unanimously approved. Thank you very much.,584.7,592.0
"(592.0, 609.76)"," The next item on the agenda is a non-action item. It's for an informational briefing, and this is on item B1 it is on the briefing on the adoption of the maui island water use and development plan",592.0,609.76
"(609.76, 616.56)", update chair let's make sure we get everybody in the room for b1 okay testifiers and presenters,609.76,616.56
"(617.92, 627.2)"," b1 yes Okay, we're good. All right.",617.92,627.2
"(627.72, 631.7)"," Chair, Jeremy Kimura with the planning office will be doing the presentation today.",627.72,631.7
"(632.16, 655.0)"," Okay, Mr. Kimura, Jeremy Kimura. Seaworm Planning Branch and here to give a presentation today on our proposed approach for adoption of the Maui Island Water Use and Development Plan update. So let me just share my presentation here.",632.16,655.0
"(669.18, 672.5)"," Okay, can everybody see that? Yeah, it looks like I can see it over there.",669.18,672.5
"(672.5, 677.38)"," Okay, so like I said, I'm going to talk about our approach on about the Maui Island Water",672.5,677.38
"(677.38, 678.44)", Use Development Plan.,677.38,678.44
"(678.44, 697.0)"," Before I begin, I also want to mention that joining me today to answer questions after and provide some testimony is Eva Blumenstein from the Maui Department of Water Supply Planning Office, who did the majority of the work preparing this document, as well as the honorable Councilman Shane",678.44,697.0
"(697.0, 704.0)"," Sinensi, who also did a lot of work taking this document through the Council adoption process.",697.0,704.0
"(704.0, 707.68)", So with that,704.0,707.68
"(712.4, 717.76)", so just a little bit of a quick outline just give you a quick background on the hawaii water plan and the water use development plan a little bit of a history on the update of this current maui,712.4,717.76
"(717.76, 722.88)", island water use and development plan some of the issues that were raised through the public hearing,717.76,722.88
"(722.88, 729.5)"," process and then talk about staff's analysis of the document and our recommendations, as well as next steps.",722.88,729.5
"(729.5, 737.5)"," So for those watching on Zoom or tuning in today on YouTube, you can find links here.",729.5,737.5
"(737.5, 740.5)"," This presentation will be made available online after this,",737.5,740.5
"(740.5, 745.1)", and you can click on these links to see information about the Hawaii water plan the,740.5,745.1
"(745.1, 749.96)", framework which is the guidance document for preparing each of the Hawaii water plant components,745.1,749.96
"(750.86, 756.92)", as well as a link to the draft or the Maui Island water use development plan that was adopted by the,750.86,756.92
"(756.92, 762.38)", county as well as the draft staff submittal which in there I should point out you commissioners got,756.92,762.38
"(762.38, 772.32)", that at the meeting but has the testimony that we received on the uh adoption for this plan so really quickly uh as many of you know,762.38,772.32
"(772.32, 778.48)", the hawaii water plan is something that's required in the state water code uh really to to plan for,772.32,778.48
"(778.48, 784.24)", our water future right uh so here it is laid out in the code requiring this program called the,778.48,784.24
"(784.24, 787.0)", hawaii water plan which is actually made up of many documents.,784.24,787.0
"(787.0, 791.0)"," And you can see it here, starting going from left to right.",787.0,791.0
"(791.0, 803.0)"," We have the Water Resource Protection Plan and the Water Quality Plan prepared by us, the Commission, the Water Resource Protection Plan, and the Department of Health as co-stewards of water resources, according to the code, really saying what's the quality and",791.0,803.0
"(803.0, 806.82)"," quantity of our freshwater resources, how do we protect it, right?",803.0,806.82
"(806.82, 811.42)"," Our management toolbox, the policies that we use for protection of water resources in",806.82,811.42
"(811.42, 812.64)", the state.,811.42,812.64
"(812.64, 816.74)"," Moving to the right, we have our state needs, the State Water Projects Plan, which is prepared",812.64,816.74
"(816.74, 821.58)"," by our engineering division, which lays out things like what do we need, what are the",816.74,821.58
"(821.58, 825.44)", current and future needs for hospitals schools airports the department,821.58,825.44
"(825.44, 830.48)", hawaiian homeland and then you have the agriculture water use and development plan which department,825.44,830.48
"(830.48, 838.24)", of ag does which really serves as a long-range cip plan for our legacy or historic irrigation systems,830.48,838.24
"(839.12, 845.76)", as well as coming up with some general estimates of agriculture water use demand right i think you've heard the,839.12,845.76
"(845.76, 852.8)", number 3800 gallons per acre per day is something that diversified agriculture will need for water,845.76,852.8
"(852.8, 857.52)", as you plan for it and all that comes together really at the county water use and development,852.8,857.52
"(857.52, 862.88)", plans which is what we'll be talking about today for maui where the county land use plans are taken,857.52,862.88
"(862.88, 866.76)"," and applied uh looked at uh what the water duty is right so what's the land use plans are taken and applied, looked at what the water duty is, right?",862.88,866.76
"(866.76, 868.6)", So what's the land use impact?,866.76,868.6
"(868.6, 872.98)", What's the impact on water based on our land use policies?,868.6,872.98
"(872.98, 875.1)", And this is the Hawaii Water Plan,872.98,875.1
"(875.1, 876.08)", and the program in general.,875.1,876.08
"(876.08, 878.02)"," So the county water use and development plans,",876.08,878.02
"(878.02, 879.92)"," I'm sorry, the county land use plans",878.02,879.92
"(879.92, 882.18)", really aren't called out as a specific component,879.92,882.18
"(882.18, 883.32)"," of the Hawaii Water Plan,",882.18,883.32
"(883.32, 891.84)", but it's an integral part for preparing the county water use and development plan and so just really quickly in the code what,883.32,891.84
"(891.84, 896.08)", does the water use development plan what should be in there according to the law right so it's,891.84,896.08
"(896.08, 900.24)", prepared by each of the counties it should be adopted by ordinance it needs to be consistent,896.08,900.24
"(900.24, 904.96)", with the land use plans and policies and really setting forth like I said at the allocation of,900.24,904.96
"(904.96, 906.86)"," water to land use through the development of and really setting forth, like I said, the allocation of water to land use",904.96,906.86
"(906.86, 908.16)"," through the development of policies,",906.86,908.16
"(908.16, 909.46)"," coming up with strategies,",908.16,909.46
"(909.46, 911.48)", how you're gonna meet those water demands,909.46,911.48
"(911.48, 913.08)"," and water uses that are laid out,",911.48,913.08
"(914.24, 917.6)", and as well as there should be some kind of periodic update,914.24,917.6
"(917.6, 918.44)", to the plan.,917.6,918.44
"(918.44, 920.76)"," And this is, there are additional requirements",918.44,920.76
"(920.76, 926.4)"," as well in the rules, as well as some guidance through what's called the",920.76,926.4
"(926.4, 933.02)"," Hawaii Water Plan Framework, which actually provides additional policy guidance that the",926.4,933.02
"(933.02, 937.3)", Hawaii Water Plan Preparers use to put together these water use and development plans and,933.02,937.3
"(937.3, 940.06)", other Hawaii Water Plan components.,937.3,940.06
"(940.06, 946.76)", So let's just talk really briefly about the Maui Island Water Use Development Plan. It was began in 2016.,940.06,946.76
"(946.76, 949.0)"," In the draft submitter, you'll see that 2012",946.76,949.0
"(949.0, 951.2)", was when the commission adopted,949.0,951.2
"(951.2, 952.86)", and updated project description.,951.2,952.86
"(952.86, 955.3)"," 2016, the project began.",952.86,955.3
"(955.3, 959.74)", Maui Department of Water Supply began this effort in-house.,955.3,959.74
"(959.74, 963.28)"," In 2018, they submitted the plan",959.74,963.28
"(963.28, 964.72)"," to their board of water supply,",963.28,964.72
"(964.72, 973.0)"," the Maui Board of Water Supply, and then the plan with comments was sent to the Maui County Council in 2019.",964.72,973.0
"(973.0, 985.28)"," And through their adoption process and through the ordinance setting process, they added the plan, they added an addendum, which included some updated information, as as uh conducted additional outreach to the community",973.0,985.28
"(985.28, 989.76)", and council member sinensi uh will probably mention some of that what he did and can talk more,985.28,989.76
"(989.76, 995.52)", uh to the additional outreach that was done as they conducted their uh adoption process at the,989.76,995.52
"(995.52, 1001.2)", county council and in 2022 the plan was adopted by ordinance uh by the council and then the plan was,995.52,1001.2
"(1001.2, 1012.28)", submitted to the commission us for adoption and we subsequently held a public hearing in September on the plan to receive comments on the document before bringing it to you folks for adoption.,1001.2,1012.28
"(1013.02, 1026.0)"," So just again, really quickly, eight kind of targeted stakeholder meetings,",1013.02,1026.0
"(1026.0, 1028.0)"," sort of policy board presentations,",1026.0,1028.0
"(1028.0, 1030.14)", hearings at the board of water supply,1028.0,1030.14
"(1030.14, 1032.4)", and county council committee meetings.,1030.14,1032.4
"(1032.4, 1035.56)"," And Eva can talk more about this,",1032.4,1035.56
"(1035.56, 1037.2)", if there are questions about their process,1035.56,1037.2
"(1037.2, 1039.5)", in preparing the plan on this.,1037.2,1039.5
"(1040.38, 1044.76)"," So the commission went ahead and after receiving documents,",1040.38,1044.76
"(1047.32, 1047.46)", held a public hearing on it.,1047.32,1047.46
"(1049.96, 1050.64)", And that was held in September at the Kihei Community Center.,1049.96,1050.64
"(1053.62, 1054.28)"," According to our sign-up, about 33 individuals attended.",1053.62,1054.28
"(1061.38, 1064.54)"," As a result, we received about 53 total number of testimonies written and oral at the hearing. And the majority of the testifiers opposed the plan.",1061.38,1064.54
"(1064.7, 1066.48)", So what I want to talk to you next is sort of the testifiers oppose the plan so what i want to talk,1064.7,1066.48
"(1066.48, 1072.08)", to you next is sort of the issues that were brought up uh by the public through our public,1066.48,1072.08
"(1072.08, 1077.76)", hearing process about this plan uh and why why it was a why they felt it shouldn't be adopted by the,1072.08,1077.76
"(1077.76, 1083.52)", commission so there are roughly 10 issues that are brought up and i'm kind of summarizing them here,1077.76,1083.52
"(1083.52, 1094.0)", and you can look into the testimony of for specific issues that are brought up and I'm kind of summarizing them here and you can look into the testimony for specific issues that are brought up with this sort of like the summary of the things that we heard right so one was that the plan was difficult to read.,1083.52,1094.0
"(1094.0, 1108.22)"," People felt they should, it should be prepared by planning consultant. A second is that the plan relied on old data, rather, it should be used and updated data should be used um to develop it um the testifiers",1094.0,1108.22
"(1108.22, 1112.24)", had questions about what's the impact of the community water authorities when we held this,1108.22,1112.24
"(1112.24, 1116.8)", public hearing it was prior to the general election and still this community water authority,1112.24,1116.8
"(1116.8, 1122.44)", uh measure that was on the ballot at Maui County did not uh wasn't approved yet but it has been,1116.8,1122.44
"(1122.44, 1126.64)", subsequently uh next there were questions about elements,1122.44,1126.64
"(1126.64, 1128.8)", of this Haiku Pa'i'a community plan,1126.64,1128.8
"(1128.8, 1131.24)", needed to be incorporated into the document.,1128.8,1131.24
"(1131.24, 1132.92)"," And then related to that,",1131.24,1132.92
"(1132.92, 1135.46)", there's no information about how this upcountry water meter,1132.92,1135.46
"(1135.46, 1137.12)", lists would be resolved.,1135.46,1137.12
"(1139.0, 1142.12)"," Again, related to Haiku is that it's identified",1139.0,1142.12
"(1142.12, 1144.38)"," as a major source of the water for the island's population,",1142.12,1144.38
"(1144.38, 1150.48)"," but little was known about the water, as little is known about the aquifer um testifiers also had issues with uh",1144.38,1150.48
"(1150.48, 1157.04)", how water should be used right no water should go to hotels and commercial uses and climate change,1150.48,1157.04
"(1157.04, 1162.32)", impacts weren't considered as well as water conservation targets were not aggressive enough,1157.04,1162.32
"(1162.32, 1166.48)", and as well as um finally how is the lahaina water,1162.32,1166.48
"(1166.48, 1170.56)", management area designation that the commission did going to impact the findings in the wires,1166.48,1170.56
"(1170.56, 1175.6)", in the development plan and before i go on i just want to say um uh give a big thank you to the,1170.56,1175.6
"(1175.6, 1179.28)", people who've spent the time to come out to the public hearing on an evening and give their,1175.6,1179.28
"(1179.28, 1191.44)"," testimony and write to us and really appreciated the issues that they raised today. And so next, I'm going to go through sort of our staff response and our analysis to each of these issues that are brought up.",1179.28,1191.44
"(1192.12, 1196.78)"," So the first one about, you know, the plan being difficult to read and should be prepared by a planning consultant.",1192.12,1196.78
"(1198.16, 1225.84)"," You know, this is a criticism, a fair criticism that all the Hawaii water plan components have, even us, as we prepare the document, I think part of it is when you prepare a document as complex as these water plans yourself, it's really something that's within your purview and expertise and you forget that any public document should be accessible to any level of reader right regardless of their background um and so the",1198.16,1225.84
"(1225.84, 1230.88)", commission we're guilty of this as well but really the the method of preparation for the water use,1225.84,1230.88
"(1230.88, 1236.4)", development plan is not something that's outlined as a requirement in the code or the rules or the,1230.88,1236.4
"(1236.4, 1242.08)", framework as well as it's it's a resource issue some counties might not have the full resources,1236.4,1242.08
"(1242.08, 1246.0)", to really engage a consultant for all the development.,1242.08,1246.0
"(1246.0, 1254.0)"," Another thing is, as the document went through its preparation and the Council took a look at it, there was additional information that got added.",1246.0,1254.0
"(1254.0, 1262.0)", And so you see in this executive summary is about average double what the other water use and development plans are are are are on average.,1254.0,1262.0
"(1262.0, 1265.6)", So it's like double the length of what you usually see in the executive summary.,1262.0,1265.6
"(1267.24, 1268.08)"," The next issue was, you know,",1267.24,1268.08
"(1268.08, 1269.68)"," I mentioned the old data, right?",1268.08,1269.68
"(1269.68, 1272.46)"," So plan has old data, it should be updated",1269.68,1272.46
"(1272.46, 1275.14)", based on current data and availability.,1272.46,1275.14
"(1275.14, 1277.3)"," And, you know, the response to this is",1275.14,1277.3
"(1277.3, 1278.64)"," if you look at the framework,",1277.3,1278.64
"(1278.64, 1280.2)", which is the guidance document,1278.64,1280.2
"(1280.2, 1283.58)"," for preparing these water use and development plans,",1280.2,1283.58
"(1283.58, 1289.78)"," it recommends what's called a living document approach. This is a term that's thrown around a lot. But really, the idea is the document",1283.58,1289.78
"(1289.78, 1294.22)"," is constantly evolving and being updated. Because as soon as you begin updating the plan, the data",1289.78,1294.22
"(1294.22, 1301.66)", is old. And that's why another thing is recommended is developing a range of projections of water use,1294.22,1301.66
"(1301.66, 1305.08)", and growth. A lot of it's based on population projections.,1301.66,1305.08
"(1305.08, 1306.48)"," Obviously we know in 2020,",1305.08,1306.48
"(1306.48, 1309.62)", there was a big thing that happened that water use,1306.48,1309.62
"(1309.62, 1312.08)", and population demographic changes happened,1309.62,1312.08
"(1312.08, 1314.68)", across the state and the world really.,1312.08,1314.68
"(1314.68, 1316.1)"," But that's why you have a range, right?",1314.68,1316.1
"(1316.1, 1320.26)"," And the plan comes up with sort of a most likely scenario,",1316.1,1320.26
"(1320.26, 1321.68)", but you still have a range in there.,1320.26,1321.68
"(1321.68, 1323.9)", So you can plan for those uncertainties.,1321.68,1323.9
"(1324.94, 1325.22)"," When the addenda was added to the document But you still have a range in there, so you can plan for those uncertainties.",1324.94,1325.22
"(1325.22, 1331.4)"," When the addenda was added to the document through the council review process, the new",1325.22,1331.4
"(1331.4, 1337.34)"," sustainable yield projections were put in, which the Commission, after when this plan",1331.4,1337.34
"(1337.34, 1343.26)"," was originally started in 2016, in 2019, the Commission adopted new sustainable yields.",1337.34,1343.26
"(1343.26, 1345.92)", And so those are incorporated into this update or,1343.26,1345.92
"(1345.92, 1352.48)", this agenda um as you know mahipono became came into existence in central maui so those plans are,1345.92,1352.48
"(1352.48, 1357.04)", put in there as well as updated information about our interim industry flow standards with which the,1352.48,1357.04
"(1357.04, 1364.4)", commission is working um really diligently to uh adopt throughout the state um but i i will say in,1357.04,1364.4
"(1364.4, 1366.56)", terms of this old data one of the things that we,1364.4,1366.56
"(1366.56, 1372.72)"," will work on with the preparers as well as the county, including the county, is to incorporate",1366.56,1372.72
"(1373.84, 1378.24)", these climate change studies that we're doing now with the U.S. Geological Survey that looks at,1373.84,1378.24
"(1378.24, 1386.12)", changes to our availability of groundwater based on mid-century and end of century climate change projections so,1378.24,1386.12
"(1386.12, 1390.86)", we will be working with the preparers to make sure that is incorporated the next thing is this,1386.12,1390.86
"(1390.86, 1395.3)", question about how are the community water authorities um should they be considered you,1390.86,1395.3
"(1395.3, 1400.28)", know what what impact are they going to have on the planning and the plan and you know this is,1395.3,1400.28
"(1400.28, 1405.04)", a new thing like I said in November was the election where this measure was adopted by the,1400.28,1405.04
"(1405.04, 1410.24)", county uh voters in the county and we as well do not know the full details of what the community,1405.04,1410.24
"(1410.24, 1415.76)", water authority is uh perhaps councilman cincinnati can can speak a little bit more to that um,1410.24,1415.76
"(1416.96, 1422.56)", but we want to make sure that there is the nexus to that is identified and the role of this entity,1416.96,1422.56
"(1422.56, 1428.64)", is identified in the next update probably in the you see development plan i think it's going to take a while for the county to set these water,1422.56,1428.64
"(1428.64, 1433.76)", authorities up and what their purview is and really understand uh and so the commission can,1428.64,1433.76
"(1433.76, 1438.8)", understand really how they best interact with us but they will be part of the next water use and,1433.76,1438.8
"(1438.8, 1444.48)", development update um next one is this question about these elements the haiku community plan,1438.8,1444.48
"(1444.48, 1445.34)"," put your community plan, Pa'ia community",1444.48,1445.34
"(1445.34, 1448.62)", plan were not incorporated in the need to be.,1445.34,1448.62
"(1448.62, 1453.9)", If you look at the strategies in section 15 and 16 policies from the 1995 plan were incorporated,1448.62,1453.9
"(1453.9, 1455.08)", in there.,1453.9,1455.08
"(1455.08, 1460.28)"," One of the big things is that no groundwater, this is stated in the plan, that no groundwater",1455.08,1460.28
"(1460.28, 1465.6)", would be transported out of the region before adequate water is ensured for planned growth in,1460.28,1465.6
"(1465.6, 1473.36)"," the Haiku Pa'ia community. And so you see that in there. However, if you look at this 1995 was when",1465.6,1473.36
"(1473.36, 1478.24)", the plan was adopted. So we'd be interested to see if there's an effort ongoing at the county to,1473.36,1478.24
"(1478.24, 1485.0)"," update this community plan from 1995, right, with more new information.",1478.24,1485.0
"(1486.28, 1489.02)", Next one is like about the upcountry water meter list.,1486.28,1489.02
"(1489.02, 1492.92)"," And section 15 in the plan proposes some alternative options,",1489.02,1492.92
"(1492.92, 1495.32)"," assessing alternative options to explore a new source,",1492.92,1495.32
"(1495.32, 1498.96)", really which is really what's needed to resolve,1495.32,1498.96
"(1498.96, 1501.58)"," this upcountry meter list, folks on the list.",1498.96,1501.58
"(1501.58, 1505.9)", But one of the things commission is committed to doing,1501.58,1505.9
"(1505.9, 1508.0)", is working with the water department.,1505.9,1508.0
"(1508.0, 1510.34)"," This is related to the next three issues as well,",1508.0,1510.34
"(1510.34, 1511.4)"," but the next two issues,",1510.34,1511.4
"(1511.4, 1513.58)", but working with the water department,1511.4,1513.58
"(1513.58, 1517.86)"," to look at what data do the water department need,",1513.58,1517.86
"(1517.86, 1520.88)"," what data, what hydrologic data is needed to determine",1517.86,1520.88
"(1523.12, 1525.64)", that sources can be developed in a sustainable manner.,1523.12,1525.64
"(1525.64, 1529.96)"," So staff will be working with the water department on that as well as you know, this is related",1525.64,1529.96
"(1529.96, 1532.78)", to this next one.,1529.96,1532.78
"(1532.78, 1536.56)"," There are there are questions right from the community about the haiku aquifer, you know,",1532.78,1536.56
"(1536.56, 1543.0)"," as its sustainability, can it sustain what's projected for growth and use for the area.",1536.56,1543.0
"(1543.0, 1546.22)"," So as as many of you know,",1543.0,1546.22
"(1546.22, 1548.14)", we determined the sustainable yield,1546.22,1548.14
"(1548.14, 1551.46)"," or the sustainable limit of groundwater development,",1548.14,1551.46
"(1551.46, 1553.16)", of groundwater use for the aquifers,1551.46,1553.16
"(1553.16, 1555.88)"," through the Water Research Protection Plant Update,",1553.16,1555.88
"(1555.88, 1558.02)"," which will obviously be informed, as I mentioned,",1555.88,1558.02
"(1558.02, 1560.22)", by the climate change studies that we're doing,1558.02,1560.22
"(1560.22, 1561.82)", with the US Geological Survey.,1560.22,1561.82
"(1561.82, 1563.36)"," Right now that's about to be published,",1561.82,1563.36
